Unnamed: 0,sample_id,project_id,assembly_id,sample_name,latitude_and_longitude,location,species,data_type,download
9654,CNS0714333,CNP0004049,CNA0068736,GOMC.bin.15833,81.57 N 16.36 W,Arctic Ocean,d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia_A;o__UBA1018;f__UBA1018;g__JACMQW01;s__JACMQW01 sp014376785,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0714333/
1498,CNS0702448,CNP0004049,CNA0061419,GOMC.bin.1996,27.02 N 111.40 W,Pacific Ocean,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__UBA1100;g__JACNJL01;s__JACNJL01 sp015660155,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0702448/
4210,CNS0715740,CNP0004049,CNA0054034,GOMC.bin.6503,17.48 S 149.80 W,Pacific Ocean,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Im1;g__CAJQND01;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0715740/
9779,CNS0714524,CNP0004049,CNA0052818,GOMC.bin.16024,36.70 N 122.36 W,Pacific Ocean,d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Bin61;f__SMYC01;g__;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0714524/
6028,CNS0708513,CNP0004049,CNA0057567,GOMC.bin.9735,11.28 N 93.10 E,Indian Ocean,d__Archaea;p__Asgardarchaeota;c__Lokiarchaeia;o__CR-4;f__SOKP01;g__Loki-b32;s__Loki-b32 sp019057865,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708513/
5776,CNS0708119,CNP0004049,CNA0064970,GOMC.bin.9292,20.76 N 58.65 E,Indian Ocean,d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Rhodothermales;f__Salinibacteraceae;g__;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708119/
5109,CNS0707195,CNP0004049,CNA0060182,GOMC.bin.8368,22.53 N 114.03 E,Indian Ocean,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__GCA-2729495;f__GCA-2729495;g__SMWD01;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0707195/
4203,CNS0715733,CNP0004049,CNA0054027,GOMC.bin.6496,17.48 S 149.78 W,Pacific Ocean,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Microcoleaceae;g__Trichodesmium;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0715733/
9485,CNS0713923,CNP0004049,CNA0068326,GOMC.bin.15423,68.57 S 77.92 E,Southern Ocean,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Porticoccaceae;g__Porticoccus;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713923/
4652,CNS0706396,CNP0004049,CNA0065348,GOMC.bin.7569,30.21 N 114.66 W,Pacific Ocean,d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__Aminicenantaceae;g__WJMT01;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0706396/
7972,CNS0711547,CNP0004049,CNA0064174,GOMC.bin.13032,15.16 S 13.35 W,Atlantic Ocean,d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__UBA6960;g__SZUA-318;s__SZUA-318 sp003248075,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0711547/
2516,CNS0703693,CNP0004049,CNA0060429,GOMC.bin.3390,9.84 N 104.30 W,Pacific Ocean,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurovaceae;g__UBA1140;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0703693/
427,CNS0700979,CNP0004049,CNA0055382,GOMC.bin.483,36.19 N 122.04 W,Pacific Ocean,d__Bacteria;p__Acidobacteriota;c__Mor1;o__Mor1;f__Mor1;g__;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0700979/
5123,CNS0707210,CNP0004049,CNA0060278,GOMC.bin.8383,22.53 N 114.03 E,Indian Ocean,d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae;g__;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0707210/
9005,CNS0713348,CNP0004049,CNA0067751,GOMC.bin.14833,41.58 N 70.64 W,Atlantic Ocean,d__Bacteria;p__Zixibacteria;c__MSB-5A5;o__JAABVY01;f__JAHJOQ01;g__;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713348/
6796,CNS0709680,CNP0004049,CNA0063817,GOMC.bin.11071,34.39 N 119.85 W,Pacific Ocean,d__Bacteria;p__Desulfobacterota;c__DSM-4660;o__Desulfatiglandales;f__Desulfatiglandaceae;g__;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0709680/
7830,CNS0711370,CNP0004049,CNA0063321,GOMC.bin.12855,38.06 N 122.19 W,Pacific Ocean,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Glaciecola;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0711370/
331,CNS0700841,CNP0004049,CNA0055244,GOMC.bin.345,27.37 N 90.57 W,Atlantic Ocean,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Cellvibrionaceae;g__Pseudoteredinibacter;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0700841/
9564,CNS0714139,CNP0004049,CNA0068542,GOMC.bin.15639,73.00 N 140.00 W,Arctic Ocean,d__Bacteria;p__Chloroflexota;c__UBA11872;o__UBA11872;f__VXNJ01;g__;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0714139/
850,CNS0701562,CNP0004049,CNA0056668,GOMC.bin.1099,22.80 N 46.05 W,Atlantic Ocean,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__NORP267;g__NORP267;s__NORP267 sp016764455,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0701562/
8410,CNS0712407,CNP0004049,CNA0067308,GOMC.bin.13892,48.58 N 123.50 W,Pacific Ocean,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__UBA10066;g__CAJJDF01;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0712407/
4475,CNS0716245,CNP0004049,CNA0054539,GOMC.bin.7359,34.07 S 151.15 E,Pacific Ocean,d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__Mariniblastus;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0716245/
9400,CNS0713822,CNP0004049,CNA0068225,GOMC.bin.15322,68.60 S 78.19 E,Southern Ocean,d__Bacteria;p__Latescibacterota;c__Latescibacteria;o__Latescibacterales;f__;g__;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713822/
4938,CNS0706792,CNP0004049,CNA0057926,GOMC.bin.7965,8.68 N 84.03 W,Pacific Ocean,d__Archaea;p__Asgardarchaeota;c__Lokiarchaeia;o__Helarchaeales;f__HEL-GB-A;g__JABXJT01;s__JABXJT01 sp013375455,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0706792/
1668,CNS0702712,CNP0004049,CNA0055949,GOMC.bin.2260,32.85 S 177.66 W,Pacific Ocean,d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__UBA6960;g__;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0702712/
6058,CNS0708560,CNP0004049,CNA0057833,GOMC.bin.9782,44.67 N 125.10 W,Pacific Ocean,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Acetobacterium;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708560/
4791,CNS0706562,CNP0004049,CNA0056933,GOMC.bin.7735,30.12 N 42.12 W,Atlantic Ocean,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nitrosococcales;f__Methylophagaceae;g__UBA652;s__UBA652 sp002299915,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0706562/
5809,CNS0708162,CNP0004049,CNA0065143,GOMC.bin.9335,16.00 N 105.00 W,Pacific Ocean,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Colwellia;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708162/
5634,CNS0707964,CNP0004049,CNA0064248,GOMC.bin.9137,35.69 N 123.08 W,Pacific Ocean,d__Bacteria;p__;c__;o__;f__;g__;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0707964/
7556,CNS0710894,CNP0004049,CNA0060802,GOMC.bin.12379,35.50 N 124.00 E,Pacific Ocean,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__UBA9926;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0710894/
3735,CNS0705288,CNP0004049,CNA0059444,GOMC.bin.5051,35.83 S 136.45 E,Pacific Ocean,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0705288/
617,CNS0701220,CNP0004049,CNA0055726,GOMC.bin.747,18.55 N 81.72 W,Atlantic Ocean,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;g__UBA4466;s__UBA4466 sp015662935,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0701220/
415,CNS0700989,CNP0004049,CNA0055392,GOMC.bin.493,35.69 N 123.08 W,Pacific Ocean,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__UBA2168;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0700989/
9299,CNS0713702,CNP0004049,CNA0068105,GOMC.bin.15202,33.85 S 151.20 E,Pacific Ocean,d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__VXPC01;g__;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713702/
5829,CNS0708214,CNP0004049,CNA0065346,GOMC.bin.9387,34.39 N 119.85 W,Pacific Ocean,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__UBA3069;s__UBA3069 sp002366795,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708214/
8926,CNS0713241,CNP0004049,CNA0067644,GOMC.bin.14726,37.69 N 122.47 E,Pacific Ocean,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__QNFN01;f__QNFN01;g__QNFN01;s__QNFN01 sp009937385,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713241/
8510,CNS0712602,CNP0004049,CNA0066105,GOMC.bin.14087,10.62 N 65.17 W,Atlantic Ocean,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__UBA2165;g__TMED23;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0712602/
9530,CNS0714042,CNP0004049,CNA0068445,GOMC.bin.15542,75.00 N 150.00 W,Arctic Ocean,d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__SAR202;f__;g__;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0714042/
5646,CNS0707979,CNP0004049,CNA0064324,GOMC.bin.9152,36.91 N 121.16 W,Pacific Ocean,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methyloligellaceae;g__Methyloceanibacter;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0707979/
3500,CNS0704772,CNP0004049,CNA0056795,GOMC.bin.4469,63.43 N 10.43 E,Arctic Ocean,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Nitrincolaceae;g__ASP10-02a;s__ASP10-02a sp003521845,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704772/
5950,CNS0708311,CNP0004049,CNA0065760,GOMC.bin.9530,41.91 N 71.57 W,Atlantic Ocean,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__SW10;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708311/
3645,CNS0705082,CNP0004049,CNA0058210,GOMC.bin.4783,46.23 N 123.88 W,Pacific Ocean,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Fonsibacter;s__Fonsibacter sp000510845,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0705082/
7713,CNS0711209,CNP0004049,CNA0062500,GOMC.bin.12694,34.72 N 76.67 W,Atlantic Ocean,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Schleiferiaceae;g__RFXV01;s__RFXV01 sp009921445,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0711209/
4767,CNS0706537,CNP0004049,CNA0056837,GOMC.bin.7710,30.12 N 42.12 W,Atlantic Ocean,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiomicrospirales;f__Thiomicrospiraceae;g__Sulfurivirga;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0706537/
8707,CNS0712850,CNP0004049,CNA0066938,GOMC.bin.14335,10.62 N 65.17 W,Atlantic Ocean,d__Bacteria;p__Planctomycetota;c__B15-G4;o__B15-G4;f__;g__;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0712850/
3534,CNS0704917,CNP0004049,CNA0057386,GOMC.bin.4618,47.00 N 48.29 W,Atlantic Ocean,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__Litorimonas;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704917/
1714,CNS0702772,CNP0004049,CNA0056108,GOMC.bin.2320,11.34 N 142.33 E,Pacific Ocean,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__Flavilitoribacter;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0702772/
1501,CNS0702454,CNP0004049,CNA0061454,GOMC.bin.2002,27.02 N 111.40 W,Pacific Ocean,d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Poseidoniaceae;g__PSPT01;s__PSPT01 sp004195635,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0702454/
3002,CNS0704213,CNP0004049,CNA0063359,GOMC.bin.3910,9.84 N 104.29 W,Pacific Ocean,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Lutibacter;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704213/
8750,CNS0712903,CNP0004049,CNA0067103,GOMC.bin.14388,10.62 N 65.17 W,Atlantic Ocean,d__Bacteria;p__Desulfobacterota;c__WTBG01;o__WTBG01;f__WTBG01;g__WTBG01;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0712903/
4460,CNS0706196,CNP0004049,CNA0064436,GOMC.bin.7316,33.85 S 151.20 E,Pacific Ocean,d__Bacteria;p__Planctomycetota;c__UBA1135;o__UBA1135;f__GCA-002686595;g__GCA-2862085;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0706196/
9639,CNS0714317,CNP0004049,CNA0068720,GOMC.bin.15817,81.57 N 16.36 W,Arctic Ocean,d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__JACMLX01;s__JACMLX01 sp014377535,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0714317/
297,CNS0700803,CNP0004049,CNA0055206,GOMC.bin.307,3.73 S 151.67 E,Pacific Ocean,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0700803/
2777,CNS0703974,CNP0004049,CNA0062057,GOMC.bin.3671,27.01 N 111.41 W,Pacific Ocean,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Acidaminobacteraceae;g__;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0703974/
7469,CNS0716554,CNP0004049,CNA0054848,GOMC.bin.12223,45.51 N 13.56 E,Atlantic Ocean,d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__Bin125;f__Bin125;g__Bin125;s__Bin125 sp002239025,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0716554/
6150,CNS0708655,CNP0004049,CNA0058294,GOMC.bin.9877,29.43 N 89.88 W,Atlantic Ocean,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Termitinemataceae;g__;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708655/
6947,CNS0709880,CNP0004049,CNA0064802,GOMC.bin.11280,46.20 N 123.94 W,Pacific Ocean,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E mangrovi,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0709880/
5052,CNS0707135,CNP0004049,CNA0059772,GOMC.bin.8308,22.53 N 114.03 E,Indian Ocean,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiohalomonadales;f__Thiohalomonadaceae;g__;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0707135/
8846,CNS0713135,CNP0004049,CNA0067538,GOMC.bin.14620,63.29 N 19.50 E,Arctic Ocean,d__Bacteria;p__Desulfobacterota;c__Desulfuromonadia;o__Desulfuromonadales;f__Syntrophotaleaceae;g__Syntrophotalea;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713135/
9751,CNS0714494,CNP0004049,CNA0052788,GOMC.bin.15994,36.70 N 122.36 W,Pacific Ocean,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__GCA-002720895;f__GCA-002720895;g__GCA-002720895;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0714494/
8157,CNS0711937,CNP0004049,CNA0065882,GOMC.bin.13422,53.80 N 128.83 W,Pacific Ocean,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Devosiaceae;g__Devosia_A;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0711937/
7330,CNS0710665,CNP0004049,CNA0059576,GOMC.bin.12067,36.80 N 121.80 W,Pacific Ocean,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Roseobacter;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0710665/
3101,CNS0704316,CNP0004049,CNA0063910,GOMC.bin.4013,9.85 N 104.30 W,Pacific Ocean,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurovaceae;g__UBA1140;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704316/
5907,CNS0716314,CNP0004049,CNA0054608,GOMC.bin.9474,34.39 N 119.85 W,Pacific Ocean,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__JAADED01;g__WGBX01;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0716314/
7219,CNS0710443,CNP0004049,CNA0067027,GOMC.bin.11845,81.02 N 81.58 W,Arctic Ocean,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Prosthecobacter;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0710443/
3598,CNS0705019,CNP0004049,CNA0057855,GOMC.bin.4720,37.31 N 122.00 E,Pacific Ocean,d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__;f__;g__;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0705019/
2044,CNS0714801,CNP0004049,CNA0053095,GOMC.bin.2721,47.56 N 129.06 W,Pacific Ocean,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__F082;g__SZUA-53;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0714801/
103,CNS0700538,CNP0004049,CNA0054941,GOMC.bin.42,45.93 N 130.01 W,Pacific Ocean,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurovaceae;g__Nitratifractor;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0700538/
5097,CNS0707182,CNP0004049,CNA0060099,GOMC.bin.8355,22.53 N 114.03 E,Indian Ocean,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Amylibacter;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0707182/
2614,CNS0703793,CNP0004049,CNA0061029,GOMC.bin.3490,27.01 N 111.41 W,Pacific Ocean,d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfohalobiaceae_A;g__Desulfothermus;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0703793/
3075,CNS0704289,CNP0004049,CNA0063782,GOMC.bin.3986,37.29 N 32.28 W,Atlantic Ocean,d__Bacteria;p__WOR-3;c__Hydrothermia;o__UBA1063;f__WFZT01;g__WFZT01;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704289/
532,CNS0701126,CNP0004049,CNA0055534,GOMC.bin.653,45.92 N 130.00 W,Pacific Ocean,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurimonadaceae;g__Sulfurimonas;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0701126/
5497,CNS0707786,CNP0004049,CNA0063347,GOMC.bin.8959,29.13 N 50.18 E,Indian Ocean,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA5335;f__UBA5335;g__;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0707786/
3935,CNS0714876,CNP0004049,CNA0053170,GOMC.bin.5393,33.85 S 151.20 E,Pacific Ocean,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__RFSX01;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0714876/
3584,CNS0704997,CNP0004049,CNA0057754,GOMC.bin.4698,17.97 N 67.00 W,Atlantic Ocean,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Litoricolaceae;g__HIMB30;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704997/
1603,CNS0702627,CNP0004049,CNA0055773,GOMC.bin.2175,18.90 N 155.26 W,Pacific Ocean,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurovaceae;g__Sulfurovum;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0702627/
2615,CNS0703794,CNP0004049,CNA0061035,GOMC.bin.3491,27.01 N 111.41 W,Pacific Ocean,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurovaceae;g__Sulfurovum;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0703794/
1212,CNS0702016,CNP0004049,CNA0058855,GOMC.bin.1553,35.69 N 123.08 W,Pacific Ocean,d__Bacteria;p__Desulfobacterota;c__DSM-4660;o__Desulfatiglandales;f__HGW-15;g__;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0702016/
4202,CNS0715732,CNP0004049,CNA0054026,GOMC.bin.6495,41.16 S 173.86 E,Pacific Ocean,d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__JABSQK01;f__;g__;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0715732/
5441,CNS0707680,CNP0004049,CNA0062875,GOMC.bin.8853,12.13 N 68.29 W,Atlantic Ocean,d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__UBA1924;g__;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0707680/
171,CNS0700644,CNP0004049,CNA0055047,GOMC.bin.148,3.80 S 152.10 E,Pacific Ocean,d__Bacteria;p__Campylobacterota;c__Desulfurellia;o__Desulfurellales;f__Hippeaceae;g__S144-51;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0700644/
4331,CNS0705909,CNP0004049,CNA0063052,GOMC.bin.6956,21.14 S 171.30 E,Pacific Ocean,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Marixanthomonas;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0705909/
1076,CNS0701828,CNP0004049,CNA0057802,GOMC.bin.1365,73.76 N 8.46 E,Arctic Ocean,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__SZUA-6;f__DRHE01;g__DRHE01;s__DRHE01 sp011049745,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0701828/
2812,CNS0704018,CNP0004049,CNA0062280,GOMC.bin.3715,20.76 S 176.19 W,Pacific Ocean,d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__SBBL01;f__JAADHI01;g__JAADHI01;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704018/
8033,CNS0711668,CNP0004049,CNA0064779,GOMC.bin.13153,53.80 N 128.83 W,Pacific Ocean,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__Algoriphagus;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0711668/
2910,CNS0704118,CNP0004049,CNA0062769,GOMC.bin.3815,21.99 S 176.57 W,Pacific Ocean,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__JAADDG01;g__JAADDG01;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704118/
1728,CNS0702789,CNP0004049,CNA0056156,GOMC.bin.2337,11.34 N 142.33 E,Pacific Ocean,d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales_D;f__Amphibacillaceae;g__Oceanobacillus;s__Oceanobacillus kimchii,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0702789/
